product_id,name,category,price,description,rating,num_reviews,image_url,in_stock,tags,brand,views,purchases
1233,Becoming by Michelle Obama - Bundle Pack,Books,14250,"Former First Lady's memoir, Chicago roots, Princeton, Harvard Law, White House life. Bundle Pack variant with enhanced features.",4.8,107,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,becoming,former first lady's memoir",Becoming,495,192
1234,Becoming by Michelle Obama - Special Edition,Books,11400,"Former First Lady's memoir, Chicago roots, Princeton, Harvard Law, White House life. Special Edition variant with enhanced features.",4.8,88,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,becoming,former first lady's memoir",Becoming,404,129
1235,Becoming by Michelle Obama - Refurbished,Books,6175,"Former First Lady's memoir, Chicago roots, Princeton, Harvard Law, White House life. Refurbished variant with enhanced features.",4.7,181,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,becoming,former first lady's memoir",Becoming,1728,29
1236,Becoming by Michelle Obama (Black),Books,9500,"Former First Lady's memoir, Chicago roots, Princeton, Harvard Law, White House life. Black variant with enhanced features.",4.8,81,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,False,"books,becoming,former first lady's memoir",Becoming,1705,152
1237,Becoming by Michelle Obama (White),Books,9500,"Former First Lady's memoir, Chicago roots, Princeton, Harvard Law, White House life. White variant with enhanced features.",4.8,19,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,becoming,former first lady's memoir",Becoming,734,94
1238,Becoming by Michelle Obama (Space Gray),Books,9500,"Former First Lady's memoir, Chicago roots, Princeton, Harvard Law, White House life. Space Gray variant with enhanced features.",4.9,116,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,becoming,former first lady's memoir",Becoming,1827,35
1239,Becoming by Michelle Obama (Rose Gold),Books,9975,"Former First Lady's memoir, Chicago roots, Princeton, Harvard Law, White House life. Rose Gold variant with enhanced features.",4.9,63,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,becoming,former first lady's memoir",Becoming,1789,159
1240,Becoming by Michelle Obama (Navy Blue),Books,9500,"Former First Lady's memoir, Chicago roots, Princeton, Harvard Law, White House life. Navy Blue variant with enhanced features.",4.9,167,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,becoming,former first lady's memoir",Becoming,833,18
1241,The 48 Laws of Power - Pro Version,Books,11050,"Robert Greene's guide to power dynamics, historical examples, strategy and manipulation. Pro Version variant with enhanced features.",4.6,15,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,the,robert greene's guide to power dynamics",The,1206,43
1242,The 48 Laws of Power - Lite Edition,Books,6375,"Robert Greene's guide to power dynamics, historical examples, strategy and manipulation. Lite Edition variant with enhanced features.",4.4,183,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,the,robert greene's guide to power dynamics",The,153,177
1243,The 48 Laws of Power - Bundle Pack,Books,12750,"Robert Greene's guide to power dynamics, historical examples, strategy and manipulation. Bundle Pack variant with enhanced features.",4.6,105,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,the,robert greene's guide to power dynamics",The,1591,157
1244,The 48 Laws of Power - Special Edition,Books,10200,"Robert Greene's guide to power dynamics, historical examples, strategy and manipulation. Special Edition variant with enhanced features.",4.6,28,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,the,robert greene's guide to power dynamics",The,643,105
1245,The 48 Laws of Power - Refurbished,Books,5525,"Robert Greene's guide to power dynamics, historical examples, strategy and manipulation. Refurbished variant with enhanced features.",4.2,91,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,False,"books,the,robert greene's guide to power dynamics",The,1220,195
1246,The 48 Laws of Power (Black),Books,8500,"Robert Greene's guide to power dynamics, historical examples, strategy and manipulation. Black variant with enhanced features.",4.4,107,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,the,robert greene's guide to power dynamics",The,866,133
1247,The 48 Laws of Power (White),Books,8500,"Robert Greene's guide to power dynamics, historical examples, strategy and manipulation. White variant with enhanced features.",4.5,183,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,False,"books,the,robert greene's guide to power dynamics",The,326,128
1248,The 48 Laws of Power (Space Gray),Books,8500,"Robert Greene's guide to power dynamics, historical examples, strategy and manipulation. Space Gray variant with enhanced features.",4.5,129,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,the,robert greene's guide to power dynamics",The,1220,55
1249,The 48 Laws of Power (Rose Gold),Books,8925,"Robert Greene's guide to power dynamics, historical examples, strategy and manipulation. Rose Gold variant with enhanced features.",4.5,193,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,the,robert greene's guide to power dynamics",The,546,23
1250,The 48 Laws of Power (Navy Blue),Books,8500,"Robert Greene's guide to power dynamics, historical examples, strategy and manipulation. Navy Blue variant with enhanced features.",4.5,115,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,the,robert greene's guide to power dynamics",The,1942,152
1251,Zero to One by Peter Thiel - Pro Version,Books,11700,"Notes on startups, building the future, monopoly, secrets, foundations of companies. Pro Version variant with enhanced features.",4.6,176,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,zero,notes on startups",Zero,798,94
1252,Zero to One by Peter Thiel - Lite Edition,Books,6750,"Notes on startups, building the future, monopoly, secrets, foundations of companies. Lite Edition variant with enhanced features.",4.4,93,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,zero,notes on startups",Zero,99,83
1253,Zero to One by Peter Thiel - Bundle Pack,Books,13500,"Notes on startups, building the future, monopoly, secrets, foundations of companies. Bundle Pack variant with enhanced features.",4.6,94,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,zero,notes on startups",Zero,1694,118
1254,Zero to One by Peter Thiel - Special Edition,Books,10800,"Notes on startups, building the future, monopoly, secrets, foundations of companies. Special Edition variant with enhanced features.",4.7,117,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,False,"books,zero,notes on startups",Zero,1725,64
1255,Zero to One by Peter Thiel - Refurbished,Books,5850,"Notes on startups, building the future, monopoly, secrets, foundations of companies. Refurbished variant with enhanced features.",4.3,100,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,zero,notes on startups",Zero,1541,26
1256,Zero to One by Peter Thiel (Black),Books,9000,"Notes on startups, building the future, monopoly, secrets, foundations of companies. Black variant with enhanced features.",4.5,18,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,zero,notes on startups",Zero,1321,42
1257,Zero to One by Peter Thiel (White),Books,9000,"Notes on startups, building the future, monopoly, secrets, foundations of companies. White variant with enhanced features.",4.7,78,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,False,"books,zero,notes on startups",Zero,1470,33
1258,Zero to One by Peter Thiel (Space Gray),Books,9000,"Notes on startups, building the future, monopoly, secrets, foundations of companies. Space Gray variant with enhanced features.",4.6,125,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,False,"books,zero,notes on startups",Zero,478,194
1259,Zero to One by Peter Thiel (Rose Gold),Books,9450,"Notes on startups, building the future, monopoly, secrets, foundations of companies. Rose Gold variant with enhanced features.",4.6,57,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,zero,notes on startups",Zero,1586,71
1260,Zero to One by Peter Thiel (Navy Blue),Books,9000,"Notes on startups, building the future, monopoly, secrets, foundations of companies. Navy Blue variant with enhanced features.",4.6,164,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,zero,notes on startups",Zero,339,182
1261,Man's Search for Meaning - Pro Version,Books,9100,"Viktor Frankl's Holocaust memoir, logotherapy, finding meaning in suffering. Pro Version variant with enhanced features.",5.0,9,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,man's,viktor frankl's holocaust memoir",Man's,1905,174
1262,Man's Search for Meaning - Lite Edition,Books,5250,"Viktor Frankl's Holocaust memoir, logotherapy, finding meaning in suffering. Lite Edition variant with enhanced features.",4.8,70,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,man's,viktor frankl's holocaust memoir",Man's,631,56
1263,Man's Search for Meaning - Bundle Pack,Books,10500,"Viktor Frankl's Holocaust memoir, logotherapy, finding meaning in suffering. Bundle Pack variant with enhanced features.",5.0,163,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,man's,viktor frankl's holocaust memoir",Man's,1002,172
1264,Man's Search for Meaning - Special Edition,Books,8400,"Viktor Frankl's Holocaust memoir, logotherapy, finding meaning in suffering. Special Edition variant with enhanced features.",5.0,22,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,man's,viktor frankl's holocaust memoir",Man's,605,174
1265,Man's Search for Meaning - Refurbished,Books,4550,"Viktor Frankl's Holocaust memoir, logotherapy, finding meaning in suffering. Refurbished variant with enhanced features.",4.8,173,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,man's,viktor frankl's holocaust memoir",Man's,270,9
1266,Man's Search for Meaning (Black),Books,7000,"Viktor Frankl's Holocaust memoir, logotherapy, finding meaning in suffering. Black variant with enhanced features.",4.9,171,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,man's,viktor frankl's holocaust memoir",Man's,829,135
1267,Man's Search for Meaning (White),Books,7000,"Viktor Frankl's Holocaust memoir, logotherapy, finding meaning in suffering. White variant with enhanced features.",5.0,30,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,man's,viktor frankl's holocaust memoir",Man's,1042,157
1268,Man's Search for Meaning (Space Gray),Books,7000,"Viktor Frankl's Holocaust memoir, logotherapy, finding meaning in suffering. Space Gray variant with enhanced features.",4.9,52,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,man's,viktor frankl's holocaust memoir",Man's,987,148
1269,Man's Search for Meaning (Rose Gold),Books,7350,"Viktor Frankl's Holocaust memoir, logotherapy, finding meaning in suffering. Rose Gold variant with enhanced features.",5.0,10,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,False,"books,man's,viktor frankl's holocaust memoir",Man's,1938,140
1270,Man's Search for Meaning (Navy Blue),Books,7000,"Viktor Frankl's Holocaust memoir, logotherapy, finding meaning in suffering. Navy Blue variant with enhanced features.",4.9,130,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,man's,viktor frankl's holocaust memoir",Man's,371,9
1271,Sapiens by Yuval Noah Harari - Pro Version,Books,12350,"Brief history of humankind, cognitive revolution, agricultural, scientific, future. Pro Version variant with enhanced features.",4.8,95,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,sapiens,brief history of humankind",Sapiens,669,65
1272,Sapiens by Yuval Noah Harari - Lite Edition,Books,7125,"Brief history of humankind, cognitive revolution, agricultural, scientific, future. Lite Edition variant with enhanced features.",4.7,133,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,sapiens,brief history of humankind",Sapiens,176,165
1273,Sapiens by Yuval Noah Harari - Bundle Pack,Books,14250,"Brief history of humankind, cognitive revolution, agricultural, scientific, future. Bundle Pack variant with enhanced features.",4.7,104,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,sapiens,brief history of humankind",Sapiens,1718,12
1274,Sapiens by Yuval Noah Harari - Special Edition,Books,11400,"Brief history of humankind, cognitive revolution, agricultural, scientific, future. Special Edition variant with enhanced features.",4.8,76,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,sapiens,brief history of humankind",Sapiens,749,105
1275,Sapiens by Yuval Noah Harari - Refurbished,Books,6175,"Brief history of humankind, cognitive revolution, agricultural, scientific, future. Refurbished variant with enhanced features.",4.5,27,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,sapiens,brief history of humankind",Sapiens,1116,178
1276,Sapiens by Yuval Noah Harari (Black),Books,9500,"Brief history of humankind, cognitive revolution, agricultural, scientific, future. Black variant with enhanced features.",4.7,165,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,sapiens,brief history of humankind",Sapiens,904,66
1277,Sapiens by Yuval Noah Harari (White),Books,9500,"Brief history of humankind, cognitive revolution, agricultural, scientific, future. White variant with enhanced features.",4.7,114,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,sapiens,brief history of humankind",Sapiens,1913,159
1278,Sapiens by Yuval Noah Harari (Space Gray),Books,9500,"Brief history of humankind, cognitive revolution, agricultural, scientific, future. Space Gray variant with enhanced features.",4.7,143,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,False,"books,sapiens,brief history of humankind",Sapiens,1386,40
1279,Sapiens by Yuval Noah Harari (Rose Gold),Books,9975,"Brief history of humankind, cognitive revolution, agricultural, scientific, future. Rose Gold variant with enhanced features.",4.7,180,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,sapiens,brief history of humankind",Sapiens,1816,40
1280,Sapiens by Yuval Noah Harari (Navy Blue),Books,9500,"Brief history of humankind, cognitive revolution, agricultural, scientific, future. Navy Blue variant with enhanced features.",4.7,185,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,sapiens,brief history of humankind",Sapiens,1912,39
1281,The Alchemist by Paulo Coelho - Pro Version,Books,9750,"Personal legend, following your dreams, the universe conspiring in your favor. Pro Version variant with enhanced features.",4.8,42,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,the,personal legend",The,1206,45
1282,The Alchemist by Paulo Coelho - Lite Edition,Books,5625,"Personal legend, following your dreams, the universe conspiring in your favor. Lite Edition variant with enhanced features.",4.6,147,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,the,personal legend",The,1523,35
1283,The Alchemist by Paulo Coelho - Bundle Pack,Books,11250,"Personal legend, following your dreams, the universe conspiring in your favor. Bundle Pack variant with enhanced features.",4.7,42,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,the,personal legend",The,1617,86
1284,The Alchemist by Paulo Coelho - Special Edition,Books,9000,"Personal legend, following your dreams, the universe conspiring in your favor. Special Edition variant with enhanced features.",4.8,110,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,the,personal legend",The,671,118
1285,The Alchemist by Paulo Coelho - Refurbished,Books,4875,"Personal legend, following your dreams, the universe conspiring in your favor. Refurbished variant with enhanced features.",4.5,168,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,the,personal legend",The,610,43
1286,The Alchemist by Paulo Coelho (Black),Books,7500,"Personal legend, following your dreams, the universe conspiring in your favor. Black variant with enhanced features.",4.8,32,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,False,"books,the,personal legend",The,103,200
1287,The Alchemist by Paulo Coelho (White),Books,7500,"Personal legend, following your dreams, the universe conspiring in your favor. White variant with enhanced features.",4.8,162,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,the,personal legend",The,1211,161
1288,The Alchemist by Paulo Coelho (Space Gray),Books,7500,"Personal legend, following your dreams, the universe conspiring in your favor. Space Gray variant with enhanced features.",4.6,64,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,the,personal legend",The,103,96
1289,The Alchemist by Paulo Coelho (Rose Gold),Books,7875,"Personal legend, following your dreams, the universe conspiring in your favor. Rose Gold variant with enhanced features.",4.6,127,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,False,"books,the,personal legend",The,1782,159
1290,The Alchemist by Paulo Coelho (Navy Blue),Books,7500,"Personal legend, following your dreams, the universe conspiring in your favor. Navy Blue variant with enhanced features.",4.7,171,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,the,personal legend",The,1795,104
1291,WAEC Mathematics Textbook - Pro Version,Books,4550,"Comprehensive WAEC prep, all topics, past questions, worked examples, revision. Pro Version variant with enhanced features.",4.4,40,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,waec,comprehensive waec prep",WAEC,513,13
1292,WAEC Mathematics Textbook - Lite Edition,Books,2625,"Comprehensive WAEC prep, all topics, past questions, worked examples, revision. Lite Edition variant with enhanced features.",4.2,8,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,waec,comprehensive waec prep",WAEC,1996,110
1293,WAEC Mathematics Textbook - Bundle Pack,Books,5250,"Comprehensive WAEC prep, all topics, past questions, worked examples, revision. Bundle Pack variant with enhanced features.",4.3,176,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,waec,comprehensive waec prep",WAEC,1601,57
1294,WAEC Mathematics Textbook - Special Edition,Books,4200,"Comprehensive WAEC prep, all topics, past questions, worked examples, revision. Special Edition variant with enhanced features.",4.3,117,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,waec,comprehensive waec prep",WAEC,1053,181
1295,WAEC Mathematics Textbook - Refurbished,Books,2275,"Comprehensive WAEC prep, all topics, past questions, worked examples, revision. Refurbished variant with enhanced features.",4.1,122,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,waec,comprehensive waec prep",WAEC,925,108
1296,WAEC Mathematics Textbook (Black),Books,3500,"Comprehensive WAEC prep, all topics, past questions, worked examples, revision. Black variant with enhanced features.",4.4,160,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,waec,comprehensive waec prep",WAEC,829,189
1297,WAEC Mathematics Textbook (White),Books,3500,"Comprehensive WAEC prep, all topics, past questions, worked examples, revision. White variant with enhanced features.",4.3,161,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,waec,comprehensive waec prep",WAEC,1221,157
1298,WAEC Mathematics Textbook (Space Gray),Books,3500,"Comprehensive WAEC prep, all topics, past questions, worked examples, revision. Space Gray variant with enhanced features.",4.3,169,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,waec,comprehensive waec prep",WAEC,1661,14
1299,WAEC Mathematics Textbook (Rose Gold),Books,3675,"Comprehensive WAEC prep, all topics, past questions, worked examples, revision. Rose Gold variant with enhanced features.",4.3,120,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,waec,comprehensive waec prep",WAEC,1847,15
1300,WAEC Mathematics Textbook (Navy Blue),Books,3500,"Comprehensive WAEC prep, all topics, past questions, worked examples, revision. Navy Blue variant with enhanced features.",4.4,67,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,waec,comprehensive waec prep",WAEC,860,193
1301,JAMB CBT Practice Questions - Pro Version,Books,3250,"All subjects, 10,000+ questions, answer explanations, exam-ready preparation. Pro Version variant with enhanced features.",4.4,104,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,jamb,all subjects",JAMB,1341,17
1302,JAMB CBT Practice Questions - Lite Edition,Books,1875,"All subjects, 10,000+ questions, answer explanations, exam-ready preparation. Lite Edition variant with enhanced features.",4.2,117,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,jamb,all subjects",JAMB,673,78
1303,JAMB CBT Practice Questions - Bundle Pack,Books,3750,"All subjects, 10,000+ questions, answer explanations, exam-ready preparation. Bundle Pack variant with enhanced features.",4.4,113,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,jamb,all subjects",JAMB,1932,18
1304,JAMB CBT Practice Questions - Special Edition,Books,3000,"All subjects, 10,000+ questions, answer explanations, exam-ready preparation. Special Edition variant with enhanced features.",4.5,41,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,jamb,all subjects",JAMB,1373,120
1305,JAMB CBT Practice Questions - Refurbished,Books,1625,"All subjects, 10,000+ questions, answer explanations, exam-ready preparation. Refurbished variant with enhanced features.",4.1,133,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,False,"books,jamb,all subjects",JAMB,1644,154
1306,JAMB CBT Practice Questions (Black),Books,2500,"All subjects, 10,000+ questions, answer explanations, exam-ready preparation. Black variant with enhanced features.",4.5,183,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,jamb,all subjects",JAMB,855,110
1307,JAMB CBT Practice Questions (White),Books,2500,"All subjects, 10,000+ questions, answer explanations, exam-ready preparation. White variant with enhanced features.",4.4,11,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,jamb,all subjects",JAMB,1258,187
1308,JAMB CBT Practice Questions (Space Gray),Books,2500,"All subjects, 10,000+ questions, answer explanations, exam-ready preparation. Space Gray variant with enhanced features.",4.5,121,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,False,"books,jamb,all subjects",JAMB,713,182
1309,JAMB CBT Practice Questions (Rose Gold),Books,2625,"All subjects, 10,000+ questions, answer explanations, exam-ready preparation. Rose Gold variant with enhanced features.",4.4,187,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,jamb,all subjects",JAMB,1521,192
1310,JAMB CBT Practice Questions (Navy Blue),Books,2500,"All subjects, 10,000+ questions, answer explanations, exam-ready preparation. Navy Blue variant with enhanced features.",4.3,34,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,jamb,all subjects",JAMB,1348,97
1311,Nigerian Law and Practice - Pro Version,Books,15600,"Comprehensive Nigerian law textbook, constitutional law, criminal law, civil procedure. Pro Version variant with enhanced features.",4.5,186,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,nigerian,comprehensive nigerian law textbook",Nigerian,1670,135
1312,Nigerian Law and Practice - Lite Edition,Books,9000,"Comprehensive Nigerian law textbook, constitutional law, criminal law, civil procedure. Lite Edition variant with enhanced features.",4.4,45,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,nigerian,comprehensive nigerian law textbook",Nigerian,829,16
1313,Nigerian Law and Practice - Bundle Pack,Books,18000,"Comprehensive Nigerian law textbook, constitutional law, criminal law, civil procedure. Bundle Pack variant with enhanced features.",4.6,90,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,nigerian,comprehensive nigerian law textbook",Nigerian,1400,43
1314,Nigerian Law and Practice - Special Edition,Books,14400,"Comprehensive Nigerian law textbook, constitutional law, criminal law, civil procedure. Special Edition variant with enhanced features.",4.5,42,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,nigerian,comprehensive nigerian law textbook",Nigerian,1508,18
1315,Nigerian Law and Practice - Refurbished,Books,7800,"Comprehensive Nigerian law textbook, constitutional law, criminal law, civil procedure. Refurbished variant with enhanced features.",4.3,84,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,nigerian,comprehensive nigerian law textbook",Nigerian,963,78
1316,Nigerian Law and Practice (Black),Books,12000,"Comprehensive Nigerian law textbook, constitutional law, criminal law, civil procedure. Black variant with enhanced features.",4.5,35,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,nigerian,comprehensive nigerian law textbook",Nigerian,465,5
1317,Nigerian Law and Practice (White),Books,12000,"Comprehensive Nigerian law textbook, constitutional law, criminal law, civil procedure. White variant with enhanced features.",4.5,69,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,False,"books,nigerian,comprehensive nigerian law textbook",Nigerian,1069,132
1318,Nigerian Law and Practice (Space Gray),Books,12000,"Comprehensive Nigerian law textbook, constitutional law, criminal law, civil procedure. Space Gray variant with enhanced features.",4.5,6,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,nigerian,comprehensive nigerian law textbook",Nigerian,1060,65
1319,Nigerian Law and Practice (Rose Gold),Books,12600,"Comprehensive Nigerian law textbook, constitutional law, criminal law, civil procedure. Rose Gold variant with enhanced features.",4.4,173,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,nigerian,comprehensive nigerian law textbook",Nigerian,889,118
1320,Nigerian Law and Practice (Navy Blue),Books,12000,"Comprehensive Nigerian law textbook, constitutional law, criminal law, civil procedure. Navy Blue variant with enhanced features.",4.4,158,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,False,"books,nigerian,comprehensive nigerian law textbook",Nigerian,1856,145
1321,Introduction to Python Programming - Pro Version,Books,11050,"Beginner to advanced Python, OOP, data structures, algorithms, projects included. Pro Version variant with enhanced features.",4.7,165,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,introduction,beginner to advanced python",Introduction,1740,58
1322,Introduction to Python Programming - Lite Edition,Books,6375,"Beginner to advanced Python, OOP, data structures, algorithms, projects included. Lite Edition variant with enhanced features.",4.4,42,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,False,"books,introduction,beginner to advanced python",Introduction,764,14
1323,Introduction to Python Programming - Bundle Pack,Books,12750,"Beginner to advanced Python, OOP, data structures, algorithms, projects included. Bundle Pack variant with enhanced features.",4.6,13,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,introduction,beginner to advanced python",Introduction,1766,159
1324,Introduction to Python Programming - Special Edition,Books,10200,"Beginner to advanced Python, OOP, data structures, algorithms, projects included. Special Edition variant with enhanced features.",4.6,27,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,False,"books,introduction,beginner to advanced python",Introduction,903,50
1325,Introduction to Python Programming - Refurbished,Books,5525,"Beginner to advanced Python, OOP, data structures, algorithms, projects included. Refurbished variant with enhanced features.",4.3,77,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,introduction,beginner to advanced python",Introduction,1466,184
1326,Introduction to Python Programming (Black),Books,8500,"Beginner to advanced Python, OOP, data structures, algorithms, projects included. Black variant with enhanced features.",4.6,148,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,introduction,beginner to advanced python",Introduction,982,196
1327,Introduction to Python Programming (White),Books,8500,"Beginner to advanced Python, OOP, data structures, algorithms, projects included. White variant with enhanced features.",4.6,14,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,False,"books,introduction,beginner to advanced python",Introduction,662,87
1328,Introduction to Python Programming (Space Gray),Books,8500,"Beginner to advanced Python, OOP, data structures, algorithms, projects included. Space Gray variant with enhanced features.",4.6,102,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,introduction,beginner to advanced python",Introduction,1603,114
1329,Introduction to Python Programming (Rose Gold),Books,8925,"Beginner to advanced Python, OOP, data structures, algorithms, projects included. Rose Gold variant with enhanced features.",4.7,21,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,introduction,beginner to advanced python",Introduction,325,36
1330,Introduction to Python Programming (Navy Blue),Books,8500,"Beginner to advanced Python, OOP, data structures, algorithms, projects included. Navy Blue variant with enhanced features.",4.6,75,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,introduction,beginner to advanced python",Introduction,897,139
1331,Financial Accounting ICAN Study Pack - Pro Version,Books,12350,"ICAN exam prep, all chapters, past questions, worked solutions, exam tips. Pro Version variant with enhanced features.",4.5,58,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,financial,ican exam prep",Financial,273,151
1332,Financial Accounting ICAN Study Pack - Lite Edition,Books,7125,"ICAN exam prep, all chapters, past questions, worked solutions, exam tips. Lite Edition variant with enhanced features.",4.4,166,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,financial,ican exam prep",Financial,229,128
1333,Financial Accounting ICAN Study Pack - Bundle Pack,Books,14250,"ICAN exam prep, all chapters, past questions, worked solutions, exam tips. Bundle Pack variant with enhanced features.",4.6,159,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=400,True,"books,financial,ican exam prep",Financial,1497,78
